post_url,post_author,post_id,burst_timestamp,commenters_in_burst,burst_window_minutes,commenter_slugs
https://www.linkedin.com/posts/barryflanagan_hannibal-didnt-give-up-crossing-the-alps-activity-7436391527112749056-IiUy,barryflanagan,7436391527112749056,2026-03-08T14:32:27,5,53.2,doravanourek;jorgecalzada;melisabuie;nandiitaa;priscila-pree-silva
https://www.linkedin.com/posts/hasansajid_control-what-you-can-control-every-week-activity-7434575855286235136-EpxL,hasansajid,7434575855286235136,2026-03-03T12:42:27,5,43.8,lingabson;mahaalaoui;renemadden;sara-a-riedel;steveabramson
https://www.linkedin.com/posts/ionaholloway_they-think-motherhood-makes-you-soft-heres-activity-7434236554182602752-0GT-,ionaholloway,7434236554182602752,2026-03-02T14:07:10,5,55.4,dartarieks;kristaps-kazaks;lingabson;michellemaldonado;sineadmodonovan
https://www.linkedin.com/posts/barryflanagan_one-question-quietly-decides-many-commercial-activity-7435678109565116416-qMo4,barryflanagan,7435678109565116416,2026-03-06T13:44:29,5,59.8,chrismurphyhq;geezulkifli;jorgecalzada;raahul-seshadri;sara-a-riedel
https://www.linkedin.com/posts/ionaholloway_let-them-see-you-tremble-ive-told-the-activity-7433511296819654656-AUq2,ionaholloway,7433511296819654656,2026-02-28T15:36:59,5,41.7,alliestories8;lingabson;nandiitaa;sineadmodonovan;tiffanymasson
https://www.linkedin.com/posts/barryflanagan_that-247-word-cold-email-isnt-bad-its-activity-7434945780320448512-c-xV,barryflanagan,7434945780320448512,2026-03-04T13:30:19,5,59.5,nandiitaa;renemadden;sara-a-riedel;sineadmodonovan;tiffanymasson
https://www.linkedin.com/posts/hasansajid_one-hacker-one-chatbot-150-gb-stolen-activity-7433130034363613184-PHSA,hasansajid,7433130034363613184,2026-02-27T13:04:07,5,32.9,mitapatel1;mohammed-kasujee;nandiitaa;raahul-seshadri;steveabramson
https://www.linkedin.com/posts/barryflanagan_your-deal-didnt-die-at-pricing-it-crashed-activity-7434587142217003008-BbBm,barryflanagan,7434587142217003008,2026-03-03T13:44:50,5,56.7,dartarieks;jorgecalzada;lynnetlevy;nandiitaa;tiffanymasson
https://www.linkedin.com/posts/priscila-pree-silva_the-emotional-support-youre-getting-has-activity-7427011108584046592-uqdy,priscila-pree-silva,7427011108584046592,2026-02-10T15:53:40,5,43.9,barryflanagan;bridgett-strickler;dartarieks;geezulkifli;lingabson
https://www.linkedin.com/posts/barryflanagan_opening-with-roi-on-a-first-call-is-not-confidence-activity-7433507521904156672-fTbG,barryflanagan,7433507521904156672,2026-02-28T13:51:50,5,54.3,michellemaldonado;raahul-seshadri;sara-a-riedel;sineadmodonovan;tiffanymasson
https://www.linkedin.com/posts/barryflanagan_if-you-missed-quota-last-quarter-this-could-activity-7433145157329362945-eYEp,barryflanagan,7433145157329362945,2026-02-27T14:31:08,5,55.1,jorgecalzada;nandiitaa;renemadden;sara-a-riedel;tiffanymasson
https://www.linkedin.com/posts/melisabuie_the-wrong-train-often-leads-to-the-right-activity-7436383980138115073-zXGL,melisabuie,7436383980138115073,2026-03-08T16:27:22,5,56.3,barryflanagan;dianekucala;finnmcalister;maryam-jan-akbari;michellemaldonado
https://www.linkedin.com/posts/melisabuie_the-most-important-meeting-i-have-each-week-activity-7436036688428199936-d0yt,melisabuie,7436036688428199936,2026-03-07T13:22:59,5,44.4,diannewblack;mariaee;rupalyadav999;sara-a-riedel;sineadmodonovan
https://www.linkedin.com/posts/karen-stone-performancehabits_coping-and-performing-look-identical-from-activity-7441747315712778240-nLap,karen-stone-performancehabits,7441747315712778240,2026-03-23T13:11:49,5,52.8,dartarieks;mariaee;mohammed-kasujee;petrawuest;renemadden
https://www.linkedin.com/posts/raahul-seshadri_a-bell-labs-programmer-shared-5-rules-for-activity-7440728970590937088-Tg97,raahul-seshadri,7440728970590937088,2026-03-20T13:38:10,5,55.5,ben-gusberg;minudatta;nandiitaa;rupalyadav999;sridharkuppa
https://www.linkedin.com/posts/marcellabremer_7-leadership-behaviors-to-navigate-toward-activity-7440366552136265730-bXEt,marcellabremer,7440366552136265730,2026-03-19T12:16:42,5,47.9,alliestories8;lingabson;patrickcattin;sineadmodonovan;thejenstanford
https://www.linkedin.com/posts/raahul-seshadri_most-engineers-cant-build-agentic-systems-activity-7440004462020280321-WFEN,raahul-seshadri,7440004462020280321,2026-03-18T14:02:31,5,38.4,minudatta;mohammed-kasujee;nandiitaa;sridharkuppa;tiffanymasson
https://www.linkedin.com/posts/raahul-seshadri_most-engineers-trade-quality-for-velocity-activity-7439641774987452417-hX9d,raahul-seshadri,7439641774987452417,2026-03-17T12:37:09,5,52.2,cyrus-tong-952a0950;mohammed-kasujee;nandiitaa;rupalyadav999;tiffanymasson
https://www.linkedin.com/posts/raahul-seshadri_software-engineers-do-not-get-paid-to-type-activity-7434568311247396864-Es5y,raahul-seshadri,7434568311247396864,2026-03-03T12:33:30,5,55.9,diannewblack;hasansajid;lingabson;mitapatel1;tiffanymasson
https://www.linkedin.com/posts/raahul-seshadri_real-software-engineers-know-this-the-bug-activity-7432756356673318912-5cHO,raahul-seshadri,7432756356673318912,2026-02-26T12:14:57,5,38.5,hasansajid;lingabson;mitapatel1;mohammed-kasujee;tiffanymasson
https://www.linkedin.com/posts/karen-stone-performancehabits_you-keep-postponing-the-conversation-everyone-activity-7437761889755107328-b1XS,karen-stone-performancehabits,7437761889755107328,2026-03-12T13:26:45,5,59.2,jorgecalzada;michaela-daly-fcca;mohammed-kasujee;renemadden;sarah-griffin-writer-editor
https://www.linkedin.com/posts/karen-stone-performancehabits_a-founder-said-something-this-week-i-havent-activity-7436330193708879872-NpZT,karen-stone-performancehabits,7436330193708879872,2026-03-08T13:52:06,5,42.7,ashleymunday0;ionaholloway;priscila-pree-silva;renemadden;thejenstanford
https://www.linkedin.com/posts/marcellabremer_one-practical-move-that-protects-strategic-activity-7429151064488173568-OWRR,marcellabremer,7429151064488173568,2026-02-16T13:14:24,5,55.0,dianekucala;ebonybeckwith;marcellabremer;sara-a-riedel;sharongreene-strategic-foresights
https://www.linkedin.com/posts/karen-stone-performancehabits_exhaustion-has-become-a-proxy-for-importance-activity-7432689895158165504-dQLl,karen-stone-performancehabits,7432689895158165504,2026-02-26T14:19:55,5,38.9,alliestories8;michaela-daly-fcca;nandiitaa;renemadden;sara-a-riedel
https://www.linkedin.com/posts/sanjivberi_most-mistakes-ive-made-in-conversations-activity-7437101204029214720-5xco,sanjivberi,7437101204029214720,2026-03-10T12:41:15,5,57.0,ashleymunday0;jeremiah-teo-charisma-business-coach;posts;sanjivberi;sliwowskik
https://www.linkedin.com/posts/sanjivberi_if-i-could-give-you-one-investment-that-compounds-activity-7435304379009867776-vvvg,sanjivberi,7435304379009867776,2026-03-05T13:26:05,5,57.4,hasansajid;mitapatel1;renemadden;sanjivberi;sliwowskik
https://www.linkedin.com/posts/mariasabio_mindfulness-lifecoach-stoicwisdom-activity-7442527428469624833-WZS2,mariasabio,7442527428469624833,2026-03-25T11:07:04,5,35.9,diannewblack;donnetta-kay;dr-mrinalini-garv;drbatliwala;mariasabio
https://www.linkedin.com/posts/karirusso_reports-are-swirling-that-meta-is-planning-activity-7440023720662052865-6Bb4,karirusso,7440023720662052865,2026-03-18T13:38:10,5,51.8,diannewblack;mariasabio;mohammed-kasujee;patrickcattin;rupalyadav999
https://www.linkedin.com/posts/karirusso_sunday-scaries-hit-different-when-youre-activity-7438939940509503488-t8Ab,karirusso,7438939940509503488,2026-03-15T14:09:49,5,53.7,diannewblack;leonardrodman;mariasabio;minudatta;steveob
https://www.linkedin.com/posts/karirusso_youre-not-getting-rejected-youre-getting-activity-7437853165162696704-VtyX,karirusso,7437853165162696704,2026-03-12T13:33:33,5,56.4,diannewblack;karirusso;markhalperncfptepmfap;minudatta;mohammed-kasujee
https://www.linkedin.com/posts/karirusso_up-to-70-of-roles-are-filled-before-you-activity-7437121040146735105-51c8,karirusso,7437121040146735105,2026-03-10T13:05:16,5,42.6,karirusso;mariasabio;mohammed-kasujee;rayjbjang;steveob
https://www.linkedin.com/posts/karirusso_you-dont-have-an-information-problem-you-activity-7436036999918051329-T7Xm,karirusso,7436036999918051329,2026-03-07T14:20:37,5,41.9,alex-de-jong;diannewblack;leonardrodman;mariasabio;raahul-seshadri
https://www.linkedin.com/posts/ebonybeckwith_build-a-team-so-strong-you-dont-know-who-activity-7438954688160620544-S50N,ebonybeckwith,7438954688160620544,2026-03-15T14:38:03,5,51.1,diannewblack;karirusso;mennosiebinga;rupalyadav999;sineadmodonovan
https://www.linkedin.com/posts/karirusso_the-advocacy-ladder-activity-7434617315574460416-Yk-X,karirusso,7434617315574460416,2026-03-03T15:24:08,5,43.4,alex-de-jong;diannewblack;karirusso;raahul-seshadri;steveob
https://www.linkedin.com/posts/ebonybeckwith_a-toxic-culture-doesnt-announce-itself-activity-7437520281558052864-0DJT,ebonybeckwith,7437520281558052864,2026-03-11T15:45:53,5,22.8,diannewblack;donnetta-kay;drbatliwala;mariaee;paula-beattie-7a89795
https://www.linkedin.com/posts/mariasabio_mindfulness-lifecoach-stoicwisdom-activity-7438937163108573184-Zthk,mariasabio,7438937163108573184,2026-03-15T14:05:50,5,31.8,diannewblack;donnetta-kay;karirusso;michellemaldonado;minudatta
https://www.linkedin.com/posts/mariasabio_mindfulness-lifecoach-stoicwisdom-activity-7437816379879153665-aCFn,mariasabio,7437816379879153665,2026-03-12T11:12:09,5,40.5,diannewblack;donnetta-kay;drbatliwala;mariasabio;maryam-jan-akbari
https://www.linkedin.com/posts/ebonybeckwith_shiny-object-syndrome-is-real-the-next-activity-7436417997503733760-w_xh,ebonybeckwith,7436417997503733760,2026-03-08T16:11:32,5,48.5,ashleymunday0;chanlh;ionaholloway;minudatta;natty
https://www.linkedin.com/posts/mariasabio_mindfulness-lifecoach-stoicwisdom-activity-7436729224272646144-7H5L,mariasabio,7436729224272646144,2026-03-09T11:18:11,5,56.9,diannewblack;donnetta-kay;mariasabio;raj-vaibhaav;sara-a-riedel
https://www.linkedin.com/posts/mariasabio_mindfulness-lifecoach-stoicwisdom-activity-7435657149550096384-SRU1,mariasabio,7435657149550096384,2026-03-06T12:17:36,5,56.9,caitlin-connolly-elgin;diannewblack;donnetta-kay;drbatliwala;mariasabio
https://www.linkedin.com/posts/mariasabio_mindfulness-lifecoach-stoicwisdom-activity-7433120499011915776-HlTe,mariasabio,7433120499011915776,2026-02-27T12:09:41,5,29.6,donnetta-kay;mariasabio;maryam-jan-akbari;mohammed-kasujee;sara-a-riedel
https://www.linkedin.com/posts/coryblumenfeld_i-failed-at-business-until-i-understood-this-activity-7443288229161775104-BdjC,coryblumenfeld,7443288229161775104,2026-03-27T14:37:47,5,23.4,brandallwillis;charomero;connorgillivan;diannewblack;michaeltatham
https://www.linkedin.com/posts/bridgett-strickler_that-transcript-isnt-just-a-paper-activity-7442891865789652992-51md,bridgett-strickler,7442891865789652992,2026-03-26T11:34:18,5,45.9,diannewblack;ebonybeckwith;emilyparcell;kellyamcginnis;sara-a-riedel
https://www.linkedin.com/posts/bridgett-strickler_the-hardest-part-about-returning-to-school-activity-7437092090767011841-G-pp,bridgett-strickler,7437092090767011841,2026-03-10T11:55:01,5,58.1,diannewblack;mariasabio;sandygrigsby;sara-a-riedel;shreyavohora
https://www.linkedin.com/posts/bridgett-strickler_education-is-about-more-than-income-activity-7434579593925246976-cKEg,bridgett-strickler,7434579593925246976,2026-03-03T13:59:44,5,48.0,emilyparcell;jorgecalzada;nandiitaa;renemadden;sandygrigsby
https://www.linkedin.com/posts/bridgett-strickler_i-write-adult-learner-comeback-stories-because-activity-7426607073108336640-fa8G,bridgett-strickler,7426607073108336640,2026-02-09T12:50:58,5,30.6,alliestories8;emilyparcell;shreyavohora;steveabramson;urspzimmermann-bod-imd-emba
https://www.linkedin.com/posts/bridgett-strickler_7-adult-learner-lies-and-what-helps-instead-activity-7425519892277198849-SJV0,bridgett-strickler,7425519892277198849,2026-02-06T12:52:57,5,28.8,kellyamcginnis;kristaps-kazaks;lingabson;maryam-jan-akbari;renemadden
https://www.linkedin.com/posts/chrismurphyhq_morgan-stanley-digital-assets-today-dinner-activity-7443268338119720960-4mYA,chrismurphyhq,7443268338119720960,2026-03-27T13:33:11,5,51.7,felixghauri;melisabuie;nandiitaa;priscila-pree-silva;rahul-g-iyer
https://www.linkedin.com/posts/gabriella-cacciatore-b3912224_today-is-going-to-be-a-bad-day-your-brain-activity-7440741017072480257-mXBY,gabriella-cacciatore-b3912224,7440741017072480257,2026-03-20T12:58:57,5,41.2,brandallwillis;dianbasit;dradeelkhan-md;jerryvalerio;sandygrigsby
https://www.linkedin.com/posts/mahaalaoui_they-called-it-hesitation-it-was-competence-activity-7441831124705906688-ubId,mahaalaoui,7441831124705906688,2026-03-23T13:10:06,5,42.0,chrismurphyhq;dartarieks;emilyparcell;mahaalaoui;shreyavohora
https://www.linkedin.com/posts/chrismurphyhq_in-markets-only-one-force-is-actually-trying-activity-7441456398774796289-QN1E,chrismurphyhq,7441456398774796289,2026-03-22T13:27:53,5,44.8,jorgecalzada;melisabuie;priscila-pree-silva;renemadden;rupalyadav999
https://www.linkedin.com/posts/jerryvalerio_she-finished-a-customer-call-once-and-i-activity-7442554158831915008-wQ9h,jerryvalerio,7442554158831915008,2026-03-25T12:53:32,5,54.5,ben-gusberg;jerryvalerio;mohammed-kasujee;patrickcattin;steveabramson
https://www.linkedin.com/posts/mahaalaoui_you-do-not-need-months-to-understand-how-activity-7440019253694558208-tVvF,mahaalaoui,7440019253694558208,2026-03-18T13:03:13,5,49.0,chrismurphyhq;dartarieks;jessicaesamuels;mahaalaoui;sliwowskik
https://www.linkedin.com/posts/chrismurphyhq_how-to-research-companies-activity-7440731623031025665-nKrx,chrismurphyhq,7440731623031025665,2026-03-20T12:17:33,5,34.3,diannewblack;mahaalaoui;michaela-daly-fcca;sara-a-riedel;tiffanymasson
https://www.linkedin.com/posts/kristaps-kazaks_most-high-performers-are-carrying-2-identities-activity-7440374088067469312-ieSl,kristaps-kazaks,7440374088067469312,2026-03-19T12:33:48,5,42.4,embracefulfillment;mariasabio;patrickcattin;sineadmodonovan;thejenstanford
https://www.linkedin.com/posts/mahaalaoui_some-leaders-think-empathy-makes-them-soft-activity-7439294481356656640-Zili,mahaalaoui,7439294481356656640,2026-03-16T13:02:27,5,16.7,dartarieks;jessicaesamuels;mahaalaoui;michaela-daly-fcca;sliwowskik
https://www.linkedin.com/posts/mahaalaoui_some-leaders-shrink-when-they-face-resistance-activity-7438571626469838848-eay1,mahaalaoui,7438571626469838848,2026-03-14T13:19:53,5,51.1,chrismurphyhq;jessicaesamuels;jorgecalzada;michaela-daly-fcca;sanjivberi
https://www.linkedin.com/posts/jerryvalerio_the-day-i-got-laid-off-i-did-the-one-thing-activity-7441816045079777280-GP7a,jerryvalerio,7441816045079777280,2026-03-23T12:03:10,5,33.3,ayyycamacho;jerryvalerio;mariasabio;posts;shreyavohora
https://www.linkedin.com/posts/jerryvalerio_i-lost-a-role-i-was-overqualified-for-by-activity-7440730868064632832--oLC,jerryvalerio,7440730868064632832,2026-03-20T12:53:31,5,51.8,ayyycamacho;mariasabio;mohammed-kasujee;nandiitaa;steveabramson
https://www.linkedin.com/posts/chrismurphyhq_value-investors-are-lazy-all-they-do-activity-7439282071585456128-l6G3,chrismurphyhq,7439282071585456128,2026-03-16T13:21:01,5,24.4,melisabuie;mennosiebinga;michaela-daly-fcca;renemadden;sara-a-riedel
https://www.linkedin.com/posts/mahaalaoui_some-leaders-measure-themselves-against-everyone-activity-7436032925814517760-i6eZ,mahaalaoui,7436032925814517760,2026-03-07T13:02:00,5,56.1,chrismurphyhq;jessicaesamuels;mahaalaoui;michaela-daly-fcca;mitapatel1
https://www.linkedin.com/posts/jerryvalerio_yesterday-i-found-out-three-colleagues-had-activity-7440368480220016660-uwze,jerryvalerio,7440368480220016660,2026-03-19T12:22:31,5,49.3,jerryvalerio;mitapatel1;patrickcattin;shreyavohora;steveabramson
https://www.linkedin.com/posts/kristaps-kazaks_10-must-know-facts-about-your-breath-activity-7438195935953907712-lYfv,kristaps-kazaks,7438195935953907712,2026-03-13T12:51:40,5,58.8,bridgett-strickler;ionaholloway;kristaps-kazaks;mariaee;mohammed-kasujee
https://www.linkedin.com/posts/mahaalaoui_some-leaders-wait-for-the-right-moment-to-activity-7435308184375869440-3_tx,mahaalaoui,7435308184375869440,2026-03-05T13:01:22,5,39.1,hasansajid;jessicaesamuels;mahaalaoui;mitapatel1;sliwowskik
https://www.linkedin.com/posts/chrismurphyhq_warren-buffett-age-95-just-retired-as-ceo-activity-7438557295833337856-srWc,chrismurphyhq,7438557295833337856,2026-03-14T12:37:58,5,50.0,diannewblack;jorgecalzada;michaela-daly-fcca;priscila-pree-silva;tiffanymasson
https://www.linkedin.com/posts/jerryvalerio_the-professionals-losing-in-this-job-market-activity-7440067492762411009-P6hZ,jerryvalerio,7440067492762411009,2026-03-18T16:18:13,5,56.5,aamir-khan-software-engineer;jerryvalerio;maryam-jan-akbari;mitapatel1;posts
https://www.linkedin.com/posts/mahaalaoui_some-leaders-fear-being-wrong-great-leaders-activity-7432774691171246081-zapX,mahaalaoui,7432774691171246081,2026-02-26T13:14:11,5,40.7,jessicaesamuels;jorgecalzada;mahaalaoui;sanjivberi;sliwowskik
https://www.linkedin.com/posts/chrismurphyhq_the-stock-market-isnt-broken-because-its-activity-7437107744391909376-Y79A,chrismurphyhq,7437107744391909376,2026-03-10T13:52:37,5,49.3,finnmcalister;jorgecalzada;michaela-daly-fcca;nandiitaa;priscila-pree-silva
https://www.linkedin.com/posts/mahaalaoui_some-leaders-think-burnout-comes-from-too-activity-7432409069899915264-ZlJn,mahaalaoui,7432409069899915264,2026-02-25T13:01:48,5,35.9,caitlin-connolly-elgin;dartarieks;jessicaesamuels;mahaalaoui;sanjivberi
https://www.linkedin.com/posts/chrismurphyhq_everyone-is-focused-on-what-ai-could-do-activity-7435673292771954690-1Szm,chrismurphyhq,7435673292771954690,2026-03-06T13:24:15,5,39.9,chrismurphyhq;mahaalaoui;nandiitaa;sara-a-riedel;tiffanymasson
https://www.linkedin.com/posts/mahaalaoui_some-leaders-collect-agreement-great-leaders-activity-7430234736704331776-UfZe,mahaalaoui,7430234736704331776,2026-02-19T13:39:17,5,59.6,chrismurphyhq;hasansajid;mitapatel1;sanjivberi;sliwowskik
https://www.linkedin.com/posts/chrismurphyhq_most-investors-feel-better-when-prices-rise-activity-7434586128852090882-sbsB,chrismurphyhq,7434586128852090882,2026-03-03T13:44:54,5,56.7,diannewblack;jorgecalzada;michaela-daly-fcca;nandiitaa;tiffanymasson
https://www.linkedin.com/posts/patrickcattin_i-wish-i-had-learned-this-at-26-this-week-activity-7443249354448162817-eWW0,patrickcattin,7443249354448162817,2026-03-27T12:15:28,5,59.8,alliestories8;dartarieks;ernest-simonyan;mennosiebinga;renemadden
